Address Line 1,City,County,State Name,is_major_city,distance_to_nearest_major_city,distance_to_coast,Facility ID,BIOCO2,CH4,CO2,HFC,HFE,N2O,NF3,OTHER,OTHER_FULL,PFC,SF6,VERY_SHORT
11842 RIVER ROAD,SAINT ROSE,SAINT,LOUISIANA,no,488485.2372551514,13544.03471248343,1003288,0.0,24.25,50122.9,0.0,0.0,30.992,0.0,0.0,0.0,0.0,0.0,0.0
1185 NEW PEACH ST,VINELAND,CUMBERLAND,NEW JERSEY,no,58429.815836106536,27628.374433134064,1001065,0.0,2.0,1996.8,0.0,0.0,4.768,0.0,0.0,0.0,0.0,0.0,0.0
1186 Fairbanks Road,BEE BRANCH,VAN,ARKANSAS,no,211300.56442288228,596909.3546733885,1003895,0.0,14.5,30624.0,0.0,0.0,17.284,0.0,0.0,0.0,0.0,0.0,0.0
1188 CAYADUTA ST,FONDA,MONTGOMERY,NEW YORK,no,239409.59899837134,187426.9076575511,1007806,0.0,0.75,28502.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189 HENRICO RD,CONLEY,DEKALB,GEORGIA,no,12597.688473033295,347206.6015331336,1006229,0.0,17150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11894 AVENUE 120,TIPTON,TULARE,CALIFORNIA,no,227099.50514099284,154810.8498671442,1005657,0.0,21.5,46083.2,0.0,0.0,25.628,0.0,0.0,0.0,0.0,0.0,0.0
119 BIRDSEYE STREET,CLYDE,SANDUSKY,OHIO,no,109556.71100927786,567655.8042032729,1006126,0.0,12.25,26162.0,0.0,0.0,14.602,0.0,0.0,0.0,0.0,0.0,0.0
119 COUNTY ROAD 4900,BLOOMFIELD,SAN,NEW MEXICO,no,431963.6674232185,776670.2128432542,1004502,0.0,114.25,1656159.4,0.0,0.0,134.696,0.0,0.0,0.0,0.0,0.0,0.0
119 Mazeppa Road,MOORESVILLE,IREDELL,NORTH CAROLINA,no,45367.10307970773,277323.27166411007,1008063,0.0,13.75,29216.3,0.0,0.0,16.39,0.0,0.0,0.0,0.0,0.0,0.0
11910 CARROLL MILL RD,ELLICOTT CITY,HOWARD,MARYLAND,no,27057.12663546756,25955.081859194725,1006953,0.0,47524.5,96675.87,0.0,0.0,53.64,0.0,0.0,0.0,0.0,0.0,0.0
11910 CR 492 ,TYLER,SMITH,TEXAS,no,136993.81677084428,299714.5105084383,1001662,0.0,48035.75,28628.0,0.0,0.0,100.128,0.0,0.0,0.0,0.0,0.0,0.0
11911 SCENIC HIGHWAY,BATON ROUGE,EAST,LOUISIANA,no,411511.7370178249,84574.19351855667,1002789,5811.0,48.5,83557.2,0.0,0.0,68.54,0.0,0.0,0.0,0.0,0.0,0.0
119140 RICK JONES WAY,SILVER BOW,SILVER,MONTANA,no,582950.0688103836,755508.5395019681,1007601,0.0,22.25,47025.0,0.0,0.0,26.522,0.0,0.0,0.0,0.0,0.0,0.0
11950 LOPEZ CANYON RD,LAKE VIEW TERRACE,LOS,CALIFORNIA,no,19494.41551359339,30821.637279647457,1006107,0.0,17628.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11953 Prairie Industrial Parkway,HENNEPIN,PUTNAM,ILLINOIS,no,148858.11670243152,1062222.592358719,1005374,536.4,219.5,183051.6,0.0,0.0,105.194,0.0,0.0,0.0,0.0,0.0,0.0
1199 Black Jack Church Rd,GOLDSBORO,WAYNE,NORTH CAROLINA,no,71281.84714989223,91383.49754514713,1000786,0.0,3764.25,1362841.5,0.0,0.0,6507.724,0.0,0.0,0.0,0.0,0.0,0.0
11990 STATE ROAD 82  EAST,FORT MYERS,LEE,FLORIDA,no,167443.7339285966,9333.053498173806,1007991,0.0,6900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11999 COUNTY HIGHWAY VV,CASSVILLE,GRANT,WISCONSIN,no,249897.97987643818,1194879.6354685726,1000984,21855.9,4045.25,1296436.4,0.0,0.0,6963.664,0.0,0.0,0.0,0.0,0.0,0.0
11999 PATE ST,PENSACOLA,ESCAMBIA,FLORIDA,no,443014.1680467244,4347.620846336832,1006702,0.0,13482.0,4584054.4,0.0,0.0,23373.332,0.0,0.0,0.0,0.0,0.0,0.0
11TH STREET AND LEE STREET,LAWTON,COMANCHE,OKLAHOMA,no,244949.90336647825,617775.5898688358,1004993,0.0,128879.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12 Industrial Drive,SOUTH HADLEY,HAMPSHIRE,MASSACHUSETTS,no,103600.05032059734,96478.74906221044,1004157,0.0,19112.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12 Post Lane,CAMP LEJEUNE,ONSLOW,NORTH CAROLINA,no,174728.97580890573,87.16603454431282,1004062,0.0,274.25,107859.8,0.0,0.0,493.19,0.0,0.0,0.0,0.0,0.0,0.0
12 South 19th Street,BIRMINGHAM,JEFFERSON,ALABAMA,no,221444.83893238773,324304.0611120397,1002501,0.0,157.5,59117.7,0.0,0.0,271.478,0.0,0.0,0.0,0.0,0.0,0.0
12-773 ST RT 110,NAPOLEON,HENRY,OHIO,no,137832.45174214942,656657.2378054132,1004254,0.0,158.5,108094.7,0.0,0.0,259.558,0.0,0.0,0.0,0.0,0.0,0.0
120 Ashford Street,BOSTON,SUFFOLK,MASSACHUSETTS,yes,0.0,6034.325274096651,1002274,0.0,29.25,53830.3,0.0,0.0,43.21,0.0,0.0,0.0,0.0,0.0,0.0
120 Maplewood Drive,HAZLE TOWNSHIP,LUZERNE,PENNSYLVANIA,no,128276.78198261565,132021.92969636488,1007864,0.0,2.5,5403.4,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0
120 Market Street,WARREN,WARREN,PENNSYLVANIA,no,171887.04358266533,358356.3025961581,1008882,0.0,69811.75,41954.9,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0
120 North Railroad Avenue  Suite D,PARACHUTE,DENVER,COLORADO,no,9465.099032718268,1201007.2698566138,1008296,0.0,128445.5,11000.5,0.0,0.0,25.33,0.0,0.0,0.0,0.0,0.0,0.0
120 PIER S. AVE,LONG BEACH,LOS,CALIFORNIA,no,42584.62405363401,307.87054684583455,1003340,299662.6,3721.5,113063.3,0.0,0.0,5819.642,0.0,0.0,0.0,0.0,0.0,0.0
120 South Dewey Street,BREMERTON,KITSAP,WASHINGTON,no,25307.23273871131,330.53967584067954,1001816,0.0,25.25,53248.5,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0
120 TOWER PARKWAY,NEW HAVEN,NEW,CONNECTICUT,no,90303.91945352723,5116.20066114521,1004835,0.0,55.75,115222.1,0.0,0.0,69.434,0.0,0.0,0.0,0.0,0.0,0.0
120 Tredegar Street,RICHMOND,RICHMOND,VIRGINIA,yes,0.0,27194.605551981225,1009971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116872.8,0.0
120 Truckline Road,CENTERVILLE,WEST,LOUISIANA,no,312924.64745097613,273866.6337315551,1005069,0.0,9315.0,68163.6,0.0,0.0,38.74,0.0,0.0,0.0,0.0,0.0,0.0
120 UNIVERSITY FAC  KLUGH AVENUE  BOX 345909,CLEMSON,PICKENS,SOUTH CAROLINA,no,177211.5508451798,300893.22026670515,1005307,0.0,10.5,22518.0,0.0,0.0,11.92,0.0,0.0,0.0,0.0,0.0,0.0
120 W 12TH ST,ROANOKE RAPIDS,HALIFAX,NORTH CAROLINA,no,111866.14343116323,83890.91268907806,1000412,0.0,40.25,74231.3,0.0,0.0,52.15,0.0,0.0,0.0,0.0,0.0,0.0
120 Yatesville Road,SHENANDOAH,SCHUYLKILL,PENNSYLVANIA,no,126396.55075714624,128274.80533267262,1001282,0.0,274.75,1189158.2,0.0,0.0,5186.988,0.0,0.0,0.0,0.0,0.0,0.0
1200 17th Street Suite 1850,DENVER,HARRIS,COLORADO,yes,0.0,30010.772652700074,1009732,0.0,392.25,59791.9,0.0,0.0,141.55,0.0,0.0,0.0,0.0,0.0,0.0
1200 70TH ST,SHAKOPEE,SCOTT,MINNESOTA,no,23650.465809166035,1160782.2156120911,1000424,0.0,29.25,61280.8,0.0,0.0,37.25,0.0,0.0,0.0,0.0,0.0,0.0
1200 ARCY LANE,PITTSBURG,CONTRA,CALIFORNIA,no,59968.7891281513,869.3903719577255,1001263,0.0,745.0,1606761.7,0.0,0.0,888.04,0.0,0.0,0.0,0.0,0.0,0.0
1200 Austin Road,BEE BRANCH,CONWAY,ARKANSAS,no,230254.39497741903,601754.2951066608,1003888,0.0,24.5,52070.4,0.0,0.0,29.204,0.0,0.0,0.0,0.0,0.0,0.0
1200 E. California ,PASADENA,LOS,CALIFORNIA,no,25782.59335431463,35780.08541935163,1002105,0.0,26.75,60127.0,0.0,0.0,31.886,0.0,0.0,0.0,0.0,0.0,0.0
1200 H AND H LANE,NORTH POLE,FAIRBANKS,ALASKA,no,2417221.9892875054,329761.47572205844,1003670,0.0,327.0,22738.5,0.0,0.0,40.826,0.0,0.0,0.0,0.0,0.0,0.0
1200 HIGHWAY 247 SOUTH,KATHLEEN,HOUSTON,GEORGIA,no,165148.69499762967,231330.17249423696,1004898,0.0,14.25,30157.7,0.0,0.0,16.986,0.0,0.0,0.0,0.0,0.0,0.0
1200 JAYBIRD ROAD,PEEBLES,ADAMS,OHIO,no,106549.13510174458,514774.65335355874,1002243,0.0,81.75,78449.9,0.0,0.0,194.296,0.0,0.0,0.0,0.0,0.0,0.0
1200 Lomax Dr.,RUSTON,LINCOLN,LOUISIANA,no,379554.9682913919,302666.6149940749,1005362,0.0,17.0,36184.2,0.0,0.0,20.264,0.0,0.0,0.0,0.0,0.0,0.0
1200 Main Street,KANSAS CITY,JACKSON,MISSOURI,yes,0.0,1020378.9641068168,1010210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21767.16,0.0
1200 N. 2nd Street,DECATUR,ADAMS,INDIANA,no,157152.60670958797,698431.5110163051,1004599,0.0,313.0,143591.4,0.0,0.0,527.46,0.0,0.0,0.0,0.0,0.0,0.0
1200 NORTH LOGAN STREET,LINCOLN,LOGAN,ILLINOIS,no,186729.7758515295,1042451.6437813696,1000004,0.0,17.25,52456.8,0.0,0.0,20.562,0.0,0.0,0.0,0.0,0.0,0.0
1200 NORTH PARK AVENUE,STUTTGART,ARKANSAS,ARKANSAS,no,157573.17572285468,476027.5216656108,1002894,109013.0,750.75,27190.0,0.0,0.0,1168.16,0.0,0.0,0.0,0.0,0.0,0.0
1200 NW 137TH AVE,MIAMI,MIAMI-DADE,FLORIDA,yes,0.0,18630.22863541947,1004758,10510.4,293.0,399723.7,0.0,0.0,475.012,0.0,0.0,0.0,0.0,0.0,0.0
1200 NW 3RD ST,COHASSET,ITASCA,MINNESOTA,no,256564.8213361445,1016350.7276296526,1000687,0.0,1977.25,7524390.1,0.0,0.0,37633.526,0.0,0.0,0.0,0.0,0.0,0.0
1200 PLEASANT STREET,DES MOINES,POLK,IOWA,no,286900.5344288295,1288971.8132060838,1006871,0.0,4.5,11845.2,0.0,0.0,5.662,0.0,0.0,0.0,0.0,0.0,0.0
1200 Prudential Blvd,LONGVIEW,COWLITZ,WASHINGTON,no,71845.17275998348,15759.111764072579,1001435,0.0,128.5,277323.1,0.0,0.0,153.172,0.0,0.0,0.0,0.0,0.0,0.0
1200 REFINERY RD,MT VERNON,POSEY,INDIANA,no,217842.7010778389,803242.3100281386,1005899,0.0,634.25,205991.7,0.0,0.0,627.886,0.0,0.0,0.0,0.0,0.0,0.0
1200 S. 52nd Street ,TEMPE,MARICOPA,ARIZONA,no,20587.50903245383,265140.6798534211,1008768,0.0,2.25,4910.6,2627.0,0.0,4453.61,4891.68,0.0,1773.35,56178.176,2658.48,0.042749
1200 STATE STREET,PERTH AMBOY,MIDDLESEX,NEW JERSEY,no,29341.8794183641,424.68064209557167,1007995,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200 Skyline Blvd,AVENAL,KINGS,CALIFORNIA,no,210726.97833329617,94835.15502020976,1003328,0.0,82940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200 WEST 20TH STREET,OKMULGEE,OKMULGEE,OKLAHOMA,no,321929.17711914005,658082.2867711281,1007148,2069.0,43.25,82408.0,0.0,0.0,55.13,0.0,0.0,0.0,0.0,0.0,0.0
1200 WEST CITY RANCH ROAD,PALMDALE,LOS,CALIFORNIA,no,56302.5508748849,69741.45887481344,1007710,0.0,26900.3,723.899,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0
12000 CALLE REAL,GOLETA,SANTA,CALIFORNIA,no,154153.52145028787,184.6054636814502,1002384,0.0,303.25,313403.0,0.0,0.0,146.616,0.0,0.0,0.0,0.0,0.0,0.0
12000 LAWNDALE AVENUE,HOUSTON,HARRIS,TEXAS,yes,0.0,16612.04046853681,1004130,0.0,12906.0,1684835.0,0.0,0.0,4508.74,0.0,0.0,0.0,0.0,0.0,0.0
12001 Highway 55,PLYMOUTH,HENNEPIN,MINNESOTA,no,13471.781882708548,1146240.9055680796,1010241,0.0,2.5,5040.0,0.0,79.2099,54.832,51.6,0.0,41300.0,12742.561,207.48,0.0
12001 RAILROAD DRIVE,EL PASO,EL,TEXAS,no,563859.7910550581,605305.6288810859,1002961,0.0,14.75,31032.8,0.0,0.0,17.582,0.0,0.0,0.0,0.0,0.0,0.0
12003 OYSTER RD,ALLIANCE,STARK,OHIO,no,77965.27440108103,409337.72418420017,1006294,11.5,116567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201 A ILLINOIS ST,SAN FRANCISCO,SAN,CALIFORNIA,yes,0.0,635.8824139707274,1007609,0.0,0.0,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201 BRIDGESTONE PARKWAY,LA VERGNE,RUTHERFORD,TENNESSEE,no,24941.124514225918,602600.1997668584,1003241,0.0,16.0,33645.1,0.0,0.0,19.37,0.0,0.0,0.0,0.0,0.0,0.0
1201 EAST 55TH STREET,CLEVELAND,CUYAHOGA,OHIO,yes,0.0,485758.49446929386,1004703,0.0,1031867.25,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201 Hwy 75 South,CROOKSTON,POLK,MINNESOTA,no,404687.59316316125,1019781.5747646046,1006354,0.0,85247.5,212344.2,0.0,0.0,867.18,0.0,0.0,0.0,0.0,0.0,0.0
1201 LOUISIANA  SUITE 1400,HOUSTON,HARRIS,TEXAS,yes,0.0,29872.558195387654,1010222,0.0,12402.5,17541.8,0.0,0.0,7.748,0.0,0.0,0.0,0.0,0.0,0.0
1201 Lake Robbins Drive,THE WOODLANDS,MONTGOMERY,TEXAS,no,42103.12283208282,59864.73736038069,1008449,0.0,72438.25,195338.5,0.0,0.0,174.032,0.0,0.0,0.0,0.0,0.0,0.0
1201 Lake Robbins Drive,THE WOODLANDS,MONTGOMERY,TEXAS,no,42103.12283208282,59864.73736038069,1008934,0.0,203157.25,206051.6,0.0,0.0,183.866,0.0,0.0,0.0,0.0,0.0,0.0
1201 Lake Robbins Drive,THE WOODLANDS,MONTGOMERY,TEXAS,no,42103.12283208282,59864.73736038069,1008936,0.0,74180.75,328140.2,0.0,0.0,348.958,0.0,0.0,0.0,0.0,0.0,0.0
1201 MAYO SHELL ROAD,GALENA PARK,HARRIS,TEXAS,no,15582.20738227777,17445.692577282913,1002303,0.0,10.75,22979.5,0.0,0.0,11.92,0.0,0.0,0.0,0.0,0.0,0.0
1201 N BROADWAY AVE,OTHELLO,ADAMS,WASHINGTON,no,254847.13480733742,247240.93981349946,1002804,0.0,43662.0,41000.0,0.0,0.0,22.946,0.0,0.0,0.0,0.0,0.0,0.0
1201 N CENTRAL AVE,FERRIS,ELLIS,TEXAS,no,28759.02032275251,347151.9450024222,1007852,16659.398763,231375.7704,406.979,0.0,0.0,60.066072,0.0,0.0,0.0,0.0,0.0,0.0
1201 NEW FORD MILL ROAD,MORRISVILLE,BUCKS,PENNSYLVANIA,no,35690.429832595146,27456.625514497428,1006282,259467.0,3795.0,164152.0,0.0,0.0,5930.2,0.0,0.0,0.0,0.0,0.0,0.0
1201 North Kinzie Ave,BRADLEY,KANKAKEE,ILLINOIS,no,77006.76700879422,941279.31448543,1005577,0.0,17.25,36533.1,0.0,0.0,20.86,0.0,0.0,0.0,0.0,0.0,0.0
1201 Pitt Street,PITTSBURGH,ALLEGHENY,PENNSYLVANIA,yes,0.0,295516.987118278,1004429,0.0,192875.75,232.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201 SUCK CREEK ROAD,CHATTANOOGA,HAMILTON,TENNESSEE,no,171709.3290537656,502137.85590304,1000247,0.0,465.75,387841.2,0.0,0.0,792.68,0.0,0.0,0.0,0.0,0.0,0.0
1201 W Front Street,CHESTER,DELAWARE,PENNSYLVANIA,no,27558.949887231207,587.7183001262747,1008044,0.0,11.75,24999.3,0.0,0.0,14.006,0.0,0.0,0.0,0.0,0.0,0.0
1201 W Smith Ave,IOWA PARK,WICHITA,TEXAS,no,219535.01788723737,579795.0800005055,1003339,0.0,97974.25,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201 WEST LATHROP AVENUE,SAVANNAH,CHATHAM,GEORGIA,no,203948.51482770982,20942.570515390442,1006803,1388445.2,12641.75,589295.6,0.0,0.0,23980.06,0.0,0.0,0.0,0.0,0.0,0.0
1201 West Lathrop Avenue,SAVANNAH,CHATHAM,GEORGIA,no,203349.19456407495,20262.677364847506,1002542,0.0,24.25,52305.3,0.0,0.0,29.502,0.0,0.0,0.0,0.0,0.0,0.0
1202 D STREET,MODESTO,STANISLAUS,CALIFORNIA,no,83901.46417397124,56525.53406485518,1007461,0.0,22.0,46629.2,0.0,0.0,26.224,0.0,0.0,0.0,0.0,0.0,0.0
1202 LOUISIANA HIGHWAY 509,MANSFIELD,DE,LOUISIANA,no,308300.46181748755,242776.8365934974,1005738,1696018.0,121326.0,412448.8,0.0,0.0,27895.184,0.0,0.0,0.0,0.0,0.0,0.0
12025 LUCKY HILL ROAD,REMINGTON,FAUQUIER,VIRGINIA,no,76526.73421127404,38050.33507326465,1001162,0.0,87.0,167477.4,0.0,0.0,124.266,0.0,0.0,0.0,0.0,0.0,0.0
12035 West Murphy Road,ODESSA,ECTOR,TEXAS,no,458615.0370001991,646432.7526726489,1002509,0.0,105730.528975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12039 SH 43 SOUTH,MARSHALL,HARRISON,TEXAS,no,222019.33782962497,273654.48240032454,1000145,0.0,166.0,358047.8,0.0,0.0,197.872,0.0,0.0,0.0,0.0,0.0,0.0
12045 S Ingomar Grade Road,LOS BANOS,MERCED,CALIFORNIA,no,82254.14375465289,82109.75584266896,1000903,0.0,44.0,93008.9,0.0,0.0,52.448,0.0,0.0,0.0,0.0,0.0,0.0
1205 S BOTTOM ST,VICTORIA,VICTORIA,TEXAS,no,165306.69821097387,35726.56429623799,1000924,0.0,120.5,259753.0,0.0,0.0,143.636,0.0,0.0,0.0,0.0,0.0,0.0
1205 S. RD. O,AURORA,HAMILTON,NEBRASKA,no,353697.2175636079,1271193.451194278,1003282,0.0,201.75,51602.5,0.0,0.0,27.714,0.0,0.0,0.0,0.0,0.0,0.0
1206 1ST AVE,FAIRBANKS,FAIRBANKS,ALASKA,no,2440979.682938101,332751.182597964,1004719,0.0,975.0,347366.5,0.0,0.0,1687.574,0.0,0.0,0.0,0.0,0.0,0.0
12070 OLD BEAUMONT HIGHWAY,HOUSTON,HARRIS,TEXAS,yes,0.0,17969.6996616841,1005671,0.0,121.625,260621.7,0.0,0.0,145.126,0.0,0.0,0.0,0.0,0.0,0.0
1209 County Road,BRIDGEPORT,WISE,TEXAS,no,109012.96794913812,463575.1152744709,1007507,0.0,12.0,26752.0,0.0,0.0,14.304,0.0,0.0,0.0,0.0,0.0,0.0
121 Highway 81 NE,HILLSBORO,TRAILL,NORTH DAKOTA,no,401618.2905085917,1063043.089193546,1005753,8012.0,81640.75,334224.0,0.0,0.0,1522.78,0.0,0.0,0.0,0.0,0.0,0.0
121 LAKE STREET,GYPSUM,OTTAWA,OHIO,no,99006.79040897397,569335.6964773651,1006123,0.0,10.75,22708.2,0.0,0.0,12.814,0.0,0.0,0.0,0.0,0.0,0.0
121 S. Tejon St,COLORADO SPRINGS,EL,COLORADO,no,104419.26621912965,1133884.4508452795,1010253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883.28,0.0
121 SW Salmon Street,PORTLAND,MULTNOMAH,OREGON,yes,0.0,81513.25786069426,1010143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121 SW Salmon Street,PORTLAND,MULTNOMAH,OREGON,yes,0.0,81513.25786069426,1010144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.16,0.0
121 SW Salmon Street,PORTLAND,MULTNOMAH,OREGON,yes,0.0,81513.25786069426,1010338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121 ZEH AVE ,BREWSTER,NOBLES,MINNESOTA,no,223472.27205970587,1361587.7251355434,1006609,0.0,22.75,48468.6,0.0,0.0,27.118,0.0,0.0,0.0,0.0,0.0,0.0
12100 Samsung Blvd,AUSTIN,TRAVIS,TEXAS,yes,0.0,205650.7229453564,1009872,0.0,17.25,36694.6,42436.253,0.0,24838.896,81065.32,0.0,77783.0,237725.946,21210.84,0.0271794
12101 North Las Vegas Blvd. ,LAS VEGAS,CLARK,NEVADA,yes,0.0,383448.23554128973,1002551,0.0,940.75,805898.9,0.0,0.0,1628.868,0.0,0.0,0.0,0.0,0.0,0.0
12109 Lucky Hill Road,REMINGTON,FAUQUIER,VIRGINIA,no,77287.55449927742,37078.170732778184,1001160,0.0,44.0,87266.7,0.0,0.0,60.792,0.0,0.0,0.0,0.0,0.0,0.0
1211 GREENVILLE MERCER ROAD,MERCER,MERCER,PENNSYLVANIA,no,96875.16879903311,379515.2102881403,1001928,0.0,11021.75,33380.6,0.0,0.0,18.774,0.0,0.0,0.0,0.0,0.0,0.0
1211 North Midway Road,BIG SPRING,HOWARD,TEXAS,no,410209.9653199782,601839.8507428906,1000604,0.0,2.0,352284.3,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0
1211 Shephard Road,CROSS FORKS,POTTER,PENNSYLVANIA,no,221006.18393974824,257250.5429662565,1003512,0.0,3553.25,49415.0,0.0,0.0,28.012,0.0,0.0,0.0,0.0,0.0,0.0
1211 W GLADSTONE ST,AZUSA,LOS,CALIFORNIA,no,43782.8152162331,44734.14089159109,1007682,0.0,106704.25,8958.4,0.0,0.0,5.066,0.0,0.0,0.0,0.0,0.0,0.0
1213 Pipeline Rd.,BENNINGTON,BRYAN,OKLAHOMA,no,150339.18602770253,479882.7564282917,1008160,0.0,2702.75,29960.9,0.0,0.0,16.986,0.0,0.0,0.0,0.0,0.0,0.0
1214 Road G,FAIRMONT,YORK,NEBRASKA,no,313487.3422138505,1244103.2508926785,1002073,412.5,81.0,170041.2,0.0,0.0,97.148,0.0,0.0,0.0,0.0,0.0,0.0
1214 S BATAAN RD,DIXON,LEE,ILLINOIS,no,133214.49297694387,1073846.1445227196,1003627,25062.0,59598.75,320.5,0.0,0.0,90.294,0.0,0.0,0.0,0.0,0.0,0.0
12145 IRVINE ROAD,WINCHESTER,CLARK,KENTUCKY,no,145343.6371036227,588418.0528368115,1001417,0.0,152.0,321417.8,0.0,0.0,187.442,0.0,0.0,0.0,0.0,0.0,0.0
1215 E WORDEN AVE,LADYSMITH,RUSK,WISCONSIN,no,180421.35229111568,971956.7549947861,1003607,0.0,15.25,30192.2,0.0,0.0,18.178,0.0,0.0,0.0,0.0,0.0,0.0
1215 E. 29th Street,SIGNAL HILL,LOS,CALIFORNIA,no,40047.123981757744,5206.973310374841,1004651,0.0,11.75,28928.2,0.0,0.0,14.006,0.0,0.0,0.0,0.0,0.0,0.0
1215 Rockpit Road,VILLE PLATTE,EVANGELINE,LOUISIANA,no,303382.62417623965,110757.6315436796,1010306,0.0,38.5,90184.0,0.0,0.0,14.602,0.0,0.0,0.0,0.0,0.0,0.0
12155 West Alameda Parkway,LAKEWOOD,JEFFERSON,COLORADO,no,23028.205853834043,1189369.1202862023,1010171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18670.92,0.0
1216 2ND STREET SOUTHWEST,ROCHESTER,OLMSTED,MINNESOTA,no,122045.61039423966,1162828.1317125987,1006686,0.0,25.0,51007.5,0.0,0.0,59.6,0.0,0.0,0.0,0.0,0.0,0.0
1216 OLD HOPEWELL ROAD,TAMPA,HILLSBOROUGH,FLORIDA,yes,0.0,8365.495763192126,1005506,0.0,0.25,390.1,0.0,0.0,72414.298,0.0,0.0,0.0,0.0,0.0,0.0
12161 12TH AVE NE,MITCHELLVILLE,POLK,IOWA,no,295542.6615984497,1284314.3414398858,1007727,34450.706753,104178.55485,1544.65,0.0,0.0,125.107254,0.0,0.0,0.0,0.0,0.0,0.0
1218 Mary Allen Street,VAN BUREN,CRAWFORD,ARKANSAS,no,368786.88530899765,608901.7234464054,1008032,0.0,6463.75,24543.9,0.0,0.0,15.496,0.0,0.0,0.0,0.0,0.0,0.0
1218 SOUTHWEST MILL ROAD,MEDICINE LODGE,BARBER,KANSAS,no,406495.083211473,901713.2291870795,1002706,0.0,13.0,27771.0,0.0,0.0,15.496,0.0,0.0,0.0,0.0,0.0,0.0
1218 W ONTARIO,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,yes,0.0,4233.041051231079,1005471,0.0,14.0,29893.6,0.0,0.0,16.986,0.0,0.0,0.0,0.0,0.0,0.0
12187 E 950TH ST,ROBINSON,CRAWFORD,ILLINOIS,no,160740.2801693609,894333.4150842481,1005939,0.0,385.5,169675.2,0.0,0.0,667.222,0.0,0.0,0.0,0.0,0.0,0.0
122 N 14TH AVE W,ASHLAND,ASHLAND,WISCONSIN,no,257713.1604593738,881986.509022454,1000978,265398.9,2362.0,101377.1,0.0,0.0,4044.158,0.0,0.0,0.0,0.0,0.0,0.0
1220 ALEXANDER AVENUE,TACOMA,PIERCE,WASHINGTON,no,39037.18117251034,949.277049111002,1002920,0.0,128.75,105329.5,0.0,0.0,223.202,0.0,0.0,0.0,0.0,0.0,0.0
1220 S METCALF ST,LIMA,ALLEN,OHIO,no,125678.19064588603,629060.6805823686,1004504,0.0,68.75,126154.3,0.0,0.0,146.02,0.0,0.0,0.0,0.0,0.0,0.0
12200 LAFAYETTE CENTER RD,ROANOKE,HUNTINGTON,INDIANA,no,150744.84030016675,731796.1333562802,1003506,12946.6,51.0,65551.2,0.0,0.0,83.738,0.0,0.0,0.0,0.0,0.0,0.0
12201 Southwest Freeway,STAFFORD,FORT,TEXAS,no,23726.8201891275,49971.8861128058,1010305,0.0,2.0,4553.1,380.36,0.0,210.388,41.28,0.0,0.0,28069.044,4546.32,0.0
1221 POWER DRIVE,EAST DUNDEE,KANE,ILLINOIS,no,53758.692843184894,1002842.4713298457,1001317,0.0,17.25,37603.6,0.0,0.0,20.562,0.0,0.0,0.0,0.0,0.0,0.0
1221 W. Idaho St.,BOISE,ADA,IDAHO,no,473271.77732273383,619074.4656733847,1008754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44724.48,0.0
